ts_ms,ax,ay,az,gx,gy,gz,mx,my,mz
5707,0.770933,9.222465,1.149217,0.025580,0.027712,-0.122306,15.447483,54.891056,5.399120
5710,0.957681,9.428367,1.017536,0.039037,0.028112,-0.111381,15.447483,54.891056,5.399120
5714,0.617704,10.093954,1.065420,0.023715,0.019185,-0.089132,16.197361,54.891056,6.448949
5717,0.766145,10.151415,0.981623,0.008793,0.007061,-0.033708,16.197361,54.891056,6.448949
5721,0.718261,9.962274,1.058237,-0.006129,0.000933,-0.017187,16.197361,54.891056,6.448949
5724,0.893037,9.346964,1.034295,-0.006129,0.006528,-0.019718,16.647287,53.991203,4.649242
5728,1.010353,9.811439,1.055843,-0.007328,0.003464,-0.009992,16.647287,53.991203,4.649242
5731,0.888249,9.708488,1.041478,-0.000666,0.005995,-0.016387,16.647287,53.991203,4.649242
5735,1.003170,9.655815,1.053449,-0.002531,0.008660,-0.016387,17.097216,56.090862,4.649242
5739,1.144428,9.734824,1.007959,-0.004796,0.002798,-0.009859,17.097216,56.090862,4.649242
5742,0.864307,9.102755,0.885855,-0.003864,0.006662,-0.010525,17.097216,56.090862,4.649242
5746,1.204283,9.859323,1.007959,-0.003464,0.001732,0.015188,17.097216,54.891056,4.199316
5749,0.991199,9.387665,1.077391,-0.015855,0.001732,0.014922,17.097216,54.891056,4.199316
5891,0.134075,7.328651,0.497994,-0.112047,-0.208240,-0.079406,16.047386,55.790913,5.249145
5895,-4.929661,10.383653,0.919373,-0.076342,-0.247410,-0.100190,16.647287,53.991203,5.249145
5898,-5.832275,12.806585,0.909797,-0.100456,-0.335077,-0.096326,16.647287,53.991203,5.399120
5902,-1.821988,12.459426,1.458069,-0.144956,-0.416881,-0.068081,16.647287,53.991203,5.399120
5906,-1.429338,12.902353,2.595315,-0.205443,-0.449123,-0.073144,17.547142,55.790913,5.249145
5910,-2.851494,10.986992,3.282450,-0.260734,-0.498818,-0.054092,17.547142,55.790913,5.249145
5914,-4.455609,12.119449,3.897760,-0.286714,-0.560371,-0.049029,17.547142,55.790913,5.249145
5917,-4.106056,9.557653,2.722207,-0.326017,-0.633115,-0.109916,16.197361,55.640934,4.949194
5921,1.371878,7.038953,2.410961,-0.275789,-0.664557,-0.149885,16.197361,55.640934,4.949194
5925,6.892907,7.163452,3.083732,-0.224894,-0.584485,-0.283250,17.397165,54.441132,5.399120
5929,5.808333,6.603208,2.643199,-0.134830,-0.419945,-0.418213,17.397165,54.441132,5.399120
5933,3.452439,9.356541,2.877831,-0.080072,-0.321354,-0.501216,17.397165,54.441132,5.399120
5937,5.868188,6.660669,2.590526,-0.054225,-0.199047,-0.591280,17.397165,54.441132,5.399120
5941,7.208941,6.217742,2.908955,0.032375,-0.080338,-0.606868,17.397165,54.441132,5.399120
5945,8.508993,5.257667,3.308787,0.098191,0.111648,-0.637378,18.147043,55.640934,3.149487
6098,2.530671,10.620679,3.488352,-0.687606,-0.974986,-0.431802,19.496824,56.990715,5.999022
6102,2.470816,11.106702,4.050989,-0.659361,-0.883323,-0.510675,19.496824,56.990715,5.999022
6105,4.003105,11.587936,4.165911,-0.671885,-0.766879,-0.512541,19.496824,56.990715,5.999022
6109,5.365406,11.702858,4.120421,-0.694002,-0.611265,-0.612064,19.496824,56.990715,5.999022
6112,5.810728,10.726024,4.429273,-0.676282,-0.449389,-0.753556,19.496824,56.990715,5.999022
6116,6.205771,11.492168,4.970363,-0.665890,-0.256470,-0.875729,19.196873,55.790913,6.298974
6119,4.989516,12.035652,5.207389,-0.662559,-0.083403,-1.016821,19.196873,55.790913,6.298974
6123,3.433285,10.479421,4.936844,-0.678813,0.065417,-1.163375,19.196873,55.790913,6.298974
6126,1.886631,10.900801,4.675876,-0.660827,0.174133,-1.249842,19.196873,55.790913,6.298974
6130,0.780510,11.087548,4.654328,-0.642308,0.235020,-1.291011,19.196873,55.790913,6.298974
6133,0.423774,10.637438,4.584896,-0.638044,0.284982,-1.306199,19.196873,55.790913,6.298974
6137,0.584185,10.350134,4.637568,-0.624055,0.336276,-1.303002,19.346848,58.790424,7.198827
6140,1.441309,11.118672,4.666299,-0.593545,0.399161,-1.287413,19.346848,58.790424,7.198827
6144,2.257732,11.475409,4.836287,-0.583953,0.476968,-1.271559,19.346848,58.790424,7.198827
6147,2.123657,11.322180,5.130774,-0.560904,0.562769,-1.280352,19.346848,58.790424,7.198827
6210,0.873884,11.968615,1.051055,0.162409,1.167505,-2.920162,24.595993,57.740593,10.048363
6213,1.580173,12.260707,0.928950,0.165606,1.257836,-3.153184,24.595993,57.740593,10.048363
6217,1.874660,12.638990,1.043872,0.134963,1.371616,-3.356361,24.296041,57.590618,10.648265
6220,1.616086,13.376405,1.233014,0.098058,1.488326,-3.562603,24.296041,57.590618,10.648265
6224,1.498770,13.043611,1.242591,0.039037,1.599974,-3.728743,24.296041,57.590618,10.648265
6227,1.185130,13.204022,1.264138,-0.043433,1.717217,-3.896747,27.145578,59.840252,10.498290
6231,0.301669,13.338098,1.575385,-0.121240,1.819539,-4.071014,27.145578,59.840252,10.498290
6234,-0.847547,13.153744,1.611298,-0.218366,1.891351,-4.184527,27.145578,59.840252,10.498290
6238,-1.558625,12.916718,1.836353,-0.311495,1.957966,-4.284850,27.745480,59.240349,9.448461
6241,-1.740585,13.426683,1.984793,-0.397562,1.999934,-4.365721,27.745480,59.240349,9.448461
6245,-1.929727,13.759478,2.638410,-0.490025,2.044034,-4.365721,27.745480,59.240349,9.448461
6248,-1.833959,13.764266,3.124433,-0.588882,2.083603,-4.365721,29.545187,58.940399,10.798241
6252,-2.018312,13.524845,3.507505,-0.680279,2.121041,-4.365721,29.545187,58.940399,10.798241
6255,-2.501941,13.113043,3.679888,-0.770609,2.148487,-4.365721,29.545187,58.940399,10.798241
6259,-2.999935,12.701240,3.732560,-0.855611,2.163675,-4.314161,31.944796,57.590618,10.648265
6515,-6.856994,1.826776,-0.627281,-1.936383,-0.053692,0.118842,61.040054,32.994625,16.497313
6519,-6.773197,1.721431,-0.454898,-1.935850,-0.058222,0.182660,61.789932,33.744503,17.547142
6523,-6.933608,1.592144,-0.383072,-1.934251,-0.047297,0.269660,61.789932,33.744503,17.547142
6527,-7.146692,1.371878,-0.330400,-1.933452,-0.041701,0.349066,60.890079,34.794331,16.197361
6530,-7.218518,1.146823,-0.256180,-1.940380,-0.034507,0.421810,60.890079,34.794331,16.197361
6534,-7.249643,1.007959,-0.177171,-1.933185,-0.018119,0.497352,60.890079,34.794331,16.197361
6538,-7.153875,0.830788,-0.110133,-1.926124,0.002531,0.541319,59.840252,34.644356,17.997068
6542,-7.077260,0.550666,-0.045490,-1.908937,0.037305,0.576492,59.840252,34.644356,17.997068
6546,-7.206547,0.375890,-0.081403,-1.899878,0.061953,0.582753,59.840252,34.644356,17.997068
6550,-7.390901,0.131681,-0.004788,-1.875363,0.100723,0.565167,60.290180,34.194431,17.997068
6553,-7.436390,-0.002394,-0.062249,-1.845519,0.136296,0.524398,60.290180,34.194431,17.997068
6557,-7.264008,-0.165200,0.158017,-1.815409,0.174400,0.460181,59.540302,33.444553,18.746946
6561,-7.225701,-0.368707,0.248997,-1.774640,0.223296,0.361456,59.540302,33.444553,18.746946
6565,-7.393295,-0.632069,0.258574,-1.739734,0.266063,0.269527,59.540302,33.444553,18.746946
6569,-7.596802,-0.768539,0.225055,-1.703361,0.298305,0.166139,60.290180,34.194431,17.997068
6756,-9.840169,0.122104,4.168305,-1.103688,0.364920,0.591547,61.789932,31.794821,18.746946
6760,-9.698911,0.086191,4.271256,-1.048130,0.389701,0.611931,62.539810,31.794821,18.746946
6764,-9.641450,0.095768,4.297592,-0.993372,0.415948,0.641375,62.539810,31.794821,18.746946
6768,-9.674969,0.071826,4.398149,-0.919828,0.448057,0.674550,61.639957,31.644844,20.396677
6772,-9.737218,0.093374,4.376601,-0.871865,0.477368,0.701463,61.639957,31.644844,20.396677
6776,-9.713276,0.035913,4.326323,-0.805250,0.501616,0.725444,61.639957,31.644844,20.396677
6780,-9.734824,-0.146046,4.254497,-0.741965,0.534124,0.742498,63.139713,31.944796,19.196873
6784,-9.586384,-0.174777,4.292804,-0.686807,0.560637,0.750092,63.139713,31.944796,19.196873
6788,-9.382876,-0.313640,4.276044,-0.633115,0.587150,0.748893,63.139713,31.944796,19.196873
6791,-9.150639,-0.296881,4.321534,-0.565833,0.623789,0.738101,61.489983,32.994625,19.796776
6795,-9.052477,-0.387861,4.316746,-0.510409,0.663092,0.714386,61.489983,32.994625,19.796776
6799,-9.093178,-0.383072,4.407725,-0.444193,0.713187,0.679613,61.939911,31.944796,20.396677
6803,-9.287108,-0.395043,4.419696,-0.395564,0.742364,0.648836,61.939911,31.944796,20.396677
6807,-9.457097,-0.380678,4.522647,-0.335476,0.780069,0.605802,61.939911,31.944796,20.396677
6810,-9.706094,-0.466869,4.620809,-0.281784,0.804184,0.562103,61.939911,31.944796,20.396677
6888,-9.813833,0.296881,3.967192,0.421810,0.753289,-0.043567,61.190033,32.844650,16.197361
6892,-9.852140,0.426168,3.967192,0.433534,0.745562,-0.039570,61.190033,32.844650,16.197361
6895,-9.979033,0.538695,3.907337,0.440063,0.729841,-0.035440,61.190033,32.844650,16.197361
6899,-10.031705,0.598550,3.878607,0.443926,0.725711,-0.028645,60.890079,34.044453,15.897410
6902,-10.101137,0.560243,3.825934,0.449522,0.708923,-0.019052,60.890079,34.044453,15.897410
6906,-10.220847,0.402226,3.718195,0.457783,0.694934,-0.009859,60.890079,34.044453,15.897410
6909,-10.242394,0.330400,3.780444,0.462579,0.672285,0.015588,61.939911,34.044453,16.647287
6913,-10.271125,0.325611,3.596091,0.470573,0.651900,0.040902,61.939911,34.044453,16.647287
6916,-10.254366,0.265756,3.478775,0.482697,0.632182,0.065283,61.939911,34.044453,16.647287
6920,-10.266336,0.174777,3.404555,0.494288,0.617394,0.088732,60.890079,33.144600,15.447483
6923,-10.292673,0.282516,3.330335,0.507345,0.594478,0.116711,60.890079,33.144600,15.447483
6927,-10.228029,0.263362,3.189077,0.517737,0.571562,0.144822,60.890079,33.144600,15.447483
6930,-10.220847,0.263362,3.086126,0.529328,0.555041,0.169070,62.239861,33.444553,16.497313
6934,-10.204087,0.256180,2.980781,0.542251,0.537988,0.187057,62.239861,33.444553,16.497313
6938,-10.149021,0.407014,2.827552,0.551444,0.516671,0.195450,62.239861,33.444553,16.497313
7032,-9.131485,1.288081,1.247379,0.412217,-0.221430,0.319489,60.890079,34.044453,13.647777
7036,-9.078813,1.221043,1.165976,0.409020,-0.228891,0.319622,60.890079,34.044453,13.647777
7039,-8.959103,1.063026,1.012747,0.419678,-0.238884,0.325217,60.890079,34.044453,13.647777
7043,-8.892065,0.857124,0.960075,0.432735,-0.242747,0.323752,60.890079,34.044453,13.647777
7046,-8.815451,0.749385,0.778116,0.453652,-0.239550,0.314159,60.890079,34.044453,13.647777
7050,-8.659827,0.605733,0.634463,0.473504,-0.244746,0.313626,60.590130,34.194431,11.248168
7053,-8.566454,0.407014,0.471658,0.500017,-0.243280,0.314159,60.590130,34.194431,11.248168
7057,-8.511387,0.289698,0.399832,0.533191,-0.235686,0.316691,60.590130,34.194431,11.248168
7060,-8.470686,0.102951,0.272939,0.566899,-0.232622,0.328815,60.140202,34.044453,12.447972
7064,-8.619126,-0.090980,0.148441,0.610066,-0.230090,0.333478,60.140202,34.044453,12.447972
7067,-8.760384,-0.208296,0.055067,0.657096,-0.227159,0.330147,60.140202,34.044453,12.447972
7071,-8.916007,-0.416591,-0.215478,0.718782,-0.215835,0.306032,61.190033,34.794331,13.647777
7074,-9.074024,-0.593762,-0.347159,0.762882,-0.220231,0.274989,61.190033,34.794331,13.647777
7078,-9.176975,-0.816423,-0.548272,0.826167,-0.221830,0.233021,61.190033,34.794331,13.647777
7081,-9.339781,-1.015141,-0.670376,0.889452,-0.225161,0.183060,61.489983,33.444553,13.047874
7191,-9.306262,0.986411,-3.627216,0.397828,-0.252873,-0.470306,62.689789,28.795309,14.397655
7194,-9.334992,0.914585,-3.655946,0.367052,-0.213037,-0.446858,62.689789,28.795309,14.397655
7198,-9.267955,0.682347,-3.773262,0.327349,-0.172934,-0.424741,62.689789,28.795309,14.397655
7201,-9.167398,0.574608,-3.833117,0.299237,-0.130034,-0.408753,61.639957,29.695162,13.947728
7205,-9.085996,0.426168,-3.964798,0.267129,-0.084735,-0.401692,61.639957,29.695162,13.947728
7209,-9.050082,0.308852,-4.096479,0.244479,-0.044499,-0.396763,61.639957,29.695162,13.947728
7212,-9.102755,0.404620,-4.185065,0.219299,0.004130,-0.400760,61.639957,29.695162,13.947728
7216,-9.155427,0.466869,-4.213795,0.189855,0.036372,-0.411685,61.639957,29.695162,13.947728
7219,-9.325416,0.474052,-4.185065,0.155214,0.071945,-0.421144,61.639957,27.745480,13.197850
7223,-9.375694,0.478840,-4.146757,0.121107,0.108051,-0.427273,61.639957,27.745480,13.197850
7226,-9.481039,0.390255,-4.065354,0.082603,0.140692,-0.445925,61.639957,27.745480,13.197850
7230,-9.440337,0.229843,-4.000711,0.049029,0.173067,-0.462579,61.639957,27.745480,13.197850
7233,-9.435549,0.141258,-3.957615,0.012923,0.199447,-0.480698,61.639957,27.745480,13.197850
7236,-9.397242,0.069432,-3.842694,-0.020917,0.227959,-0.492556,61.639957,27.745480,13.197850
7240,-9.320627,0.016759,-3.873818,-0.056224,0.261533,-0.502149,61.639957,28.045431,12.447972
7348,-11.705252,1.297657,-0.656011,-1.665657,-0.623922,-0.095394,62.389835,26.845627,12.447972
7352,-11.494562,1.249773,-0.617704,-1.756387,-0.629784,-0.066216,62.539810,27.145578,14.247679
7355,-11.216835,1.144428,-0.486023,-1.836459,-0.635780,-0.011058,62.539810,27.145578,14.247679
7359,-10.998962,1.029507,-0.251391,-1.912801,-0.630450,0.047963,62.539810,27.145578,14.247679
7362,-10.587160,0.622492,-0.105345,-1.978617,-0.620458,0.128568,62.539810,27.145578,14.247679
7366,-10.278308,0.727837,0.043096,-2.045233,-0.597409,0.211038,62.539810,27.145578,14.247679
7369,-10.062830,0.598550,0.234632,-2.104787,-0.563035,0.303501,62.539810,27.145578,13.497801
7373,-9.593566,0.639252,0.265756,-2.155815,-0.524398,0.388502,62.539810,27.145578,13.497801
7376,-9.543288,0.792481,0.284910,-2.206309,-0.474037,0.465776,62.539810,27.145578,13.497801
7380,-9.682152,0.754174,0.246603,-2.256937,-0.419279,0.535723,62.539810,27.145578,13.497801
7383,-9.914390,0.617704,0.217872,-2.303435,-0.367985,0.604204,62.539810,27.145578,13.497801
7387,-10.017340,0.167594,0.023942,-2.343005,-0.318689,0.667489,62.539810,27.145578,13.497801
7390,-10.096349,-0.313640,0.059855,-2.364188,-0.275789,0.720381,62.239861,29.095261,13.797752
7394,-10.062830,-0.670376,0.050278,-2.378711,-0.223962,0.769277,62.239861,29.095261,13.797752
7398,-10.098742,-0.919373,0.047884,-2.380309,-0.176132,0.821770,62.239861,29.095261,13.797752
7485,-10.211270,-1.146823,1.237802,-2.168205,0.120441,0.135763,63.139713,31.944796,16.947239
7488,-10.263943,-1.017536,1.400608,-2.159412,0.097392,0.146155,63.139713,31.944796,16.947239
7492,-10.436325,-0.840365,1.632846,-2.163542,0.078074,0.159478,63.739616,31.494869,17.247190
7496,-10.424355,-0.653617,1.709460,-2.164341,0.053426,0.162675,63.739616,31.494869,17.247190
7499,-10.441113,-0.488417,1.912967,-2.174201,0.021983,0.175066,63.739616,31.494869,17.247190
7503,-10.457873,-0.476446,2.054225,-2.184726,-0.009593,0.183060,62.539810,31.494869,17.997068
7506,-10.601525,-0.313640,2.130840,-2.199381,-0.042900,0.194917,62.539810,31.494869,17.997068
7510,-10.630256,-0.320823,2.319981,-2.214969,-0.082337,0.217833,62.539810,31.494869,17.997068
7513,-10.515334,-0.395043,2.422932,-2.238818,-0.118176,0.243280,61.639957,31.944796,18.147043
7517,-10.304645,-0.416591,2.576161,-2.257204,-0.154681,0.271259,61.639957,31.944796,18.147043
7520,-10.165780,-0.416591,2.693477,-2.282917,-0.198914,0.296306,63.739616,32.544697,17.997068
7524,-9.940725,-0.366313,2.820370,-2.306100,-0.219698,0.324418,63.739616,32.544697,17.997068
7528,-9.689334,-0.304064,2.952051,-2.325018,-0.241548,0.352397,63.739616,32.544697,17.997068
7531,-9.402030,-0.126893,3.189077,-2.352464,-0.257136,0.375446,63.739616,32.544697,17.997068
7535,-9.188946,-0.016759,3.318364,-2.372582,-0.266729,0.399694,63.739616,32.544697,17.997068
7586,-7.728483,-1.929727,3.301604,-2.167273,-0.198515,1.142191,63.139713,34.044453,19.946751
7589,-7.764396,-2.159570,3.371036,-2.094395,-0.189455,1.182028,63.139713,34.044453,19.946751
7593,-7.778761,-2.413355,3.430891,-2.016855,-0.170270,1.218666,62.239861,33.444553,21.296530
7596,-7.817069,-2.614468,3.404555,-1.924259,-0.162942,1.234654,62.239861,33.444553,21.296530
7600,-7.836222,-2.698265,3.428497,-1.804084,-0.141358,1.236386,62.239861,33.444553,21.296530
7603,-7.872135,-2.782062,3.495534,-1.706825,-0.128568,1.223596,61.639957,34.044453,21.146555
7607,-7.987057,-2.837129,3.608062,-1.608501,-0.121640,1.185758,61.639957,34.044453,21.146555
7610,-8.020576,-2.782062,3.782839,-1.508044,-0.110449,1.131933,61.190033,34.344406,21.446507
7614,-8.070854,-2.762909,4.062960,-1.411851,-0.108717,1.073844,61.190033,34.344406,21.446507
7618,-8.109161,-2.616863,4.228160,-1.319922,-0.097259,0.992040,61.190033,34.344406,21.446507
7621,-8.178593,-2.336741,4.496311,-1.235187,-0.087133,0.895314,62.239861,36.594040,20.996580
7625,-8.176199,-2.066196,4.771644,-1.157646,-0.085268,0.794458,62.239861,36.594040,20.996580
7628,-8.149862,-1.862689,4.917690,-1.085568,-0.070080,0.688406,62.239861,36.594040,20.996580
7632,-8.152257,-1.596933,5.092467,-1.016954,-0.067548,0.583553,61.639957,35.094284,22.946262
7636,-8.034941,-1.434127,5.183447,-0.957799,-0.054092,0.479632,61.639957,35.094284,22.946262
7685,-6.725313,-2.200271,4.994305,-0.145489,0.271392,0.310695,61.789932,36.594040,22.796286
7688,-6.821081,-2.329558,4.987122,-0.057423,0.297772,0.329081,61.789932,36.594040,22.796286
7692,-6.957550,-2.343924,4.910508,0.031842,0.320821,0.340806,61.639957,35.094284,21.896433
7695,-7.082048,-2.346318,4.896142,0.131766,0.339207,0.326417,61.639957,35.094284,21.896433
7699,-7.151481,-2.367866,4.716578,0.224628,0.360524,0.303767,61.639957,35.094284,21.896433
7702,-7.237672,-2.387019,4.716578,0.299637,0.365054,0.263798,61.639957,35.094284,21.896433
7706,-7.283162,-2.480393,4.556166,0.390101,0.372914,0.216767,61.639957,35.094284,21.896433
7709,-7.366959,-2.394202,4.393360,0.469374,0.378110,0.153216,61.639957,35.094284,21.896433
7713,-7.503428,-2.353500,4.393360,0.546515,0.380242,0.087933,61.489983,38.543720,21.296530
7716,-7.639898,-2.310405,4.290410,0.621257,0.376511,0.021051,61.489983,38.543720,21.296530
7720,-7.809886,-2.214637,4.204218,0.686807,0.370916,-0.057289,61.489983,38.543720,21.296530
7724,-8.037335,-2.102109,4.161122,0.747827,0.359724,-0.132165,61.489983,38.543720,21.296530
7727,-8.238448,-2.039860,4.007894,0.804583,0.345602,-0.207974,61.489983,38.543720,21.296530
7731,-8.611943,-2.047042,3.907337,0.856943,0.323752,-0.269527,63.139713,37.493893,22.196384
7735,-8.791509,-1.970428,3.768473,0.908237,0.296040,-0.334277,63.139713,37.493893,22.196384
7795,-9.394848,0.464475,1.970428,0.881325,-0.283916,-0.781268,62.989738,34.944309,20.546654
7798,-9.495404,0.514753,1.929727,0.828432,-0.307098,-0.779136,62.989738,34.944309,20.546654
7802,-9.629479,0.411803,1.841141,0.771809,-0.328548,-0.755155,61.789932,34.944309,20.246702
7805,-9.773131,0.459687,1.601721,0.713187,-0.355328,-0.731173,61.789932,34.944309,20.246702
7809,-9.828198,0.483629,1.422156,0.648703,-0.383306,-0.697466,61.789932,34.944309,20.246702
7812,-9.914390,0.536301,1.319205,0.584485,-0.407688,-0.665890,63.139713,33.594528,19.646799
7816,-9.967062,0.708684,1.180341,0.516538,-0.435266,-0.627386,63.139713,33.594528,19.646799
7819,-9.964667,0.636858,0.984017,0.449922,-0.453652,-0.592080,63.139713,33.594528,19.646799
7823,-9.911995,0.605733,0.871489,0.379576,-0.474170,-0.556107,62.689789,33.594528,20.396677
7826,-9.856929,0.670376,0.711078,0.309629,-0.491090,-0.521734,62.689789,33.594528,20.396677
7830,-9.768343,0.629675,0.584185,0.236086,-0.503881,-0.489225,62.689789,33.594528,20.396677
7833,-9.567230,0.488417,0.474052,0.175066,-0.511874,-0.464977,61.639957,34.344406,20.696629
7837,-9.478644,0.445322,0.356736,0.088199,-0.508277,-0.432868,61.639957,34.344406,20.696629
7840,-9.272743,0.414197,0.308852,0.032908,-0.504680,-0.405689,61.639957,34.344406,20.696629
7844,-9.241618,0.433351,0.222661,-0.029977,-0.492023,-0.374913,62.989738,33.744503,20.546654
7966,-10.158598,0.107739,1.388637,-0.338274,-0.689472,0.157346,62.389835,31.944796,22.646311
7969,-10.086772,0.040701,1.570596,-0.326550,-0.688539,0.184259,62.389835,31.944796,22.646311
7973,-9.904813,-0.160412,1.850718,-0.310695,-0.680146,0.214769,61.489983,32.544697,24.296041
7977,-9.734824,-0.217872,2.087744,-0.291510,-0.667089,0.250208,61.489983,32.544697,24.296041
7980,-9.526528,-0.263362,2.298434,-0.274590,-0.651234,0.274989,61.489983,32.544697,24.296041
7984,-9.315839,-0.301669,2.367866,-0.255404,-0.626453,0.288046,62.689789,31.644844,22.946262
7987,-9.018958,-0.383072,2.432509,-0.243014,-0.600074,0.302568,62.689789,31.644844,22.946262
7991,-8.810662,-0.466869,2.612074,-0.233688,-0.571029,0.312294,62.689789,31.644844,22.946262
7994,-8.528147,-0.555455,2.691083,-0.212904,-0.535856,0.304167,62.389835,33.594528,24.146067
7998,-8.384495,-0.713472,2.825158,-0.198115,-0.508943,0.299904,62.389835,33.594528,24.146067
8001,-8.257602,-0.837971,2.956839,-0.174266,-0.457116,0.286980,62.389835,33.594528,24.146067
8005,-8.159439,-0.823605,3.165135,-0.154548,-0.414482,0.260867,62.389835,31.944796,24.895945
8009,-8.183381,-0.835576,3.275268,-0.140159,-0.380642,0.258868,62.389835,31.944796,24.895945
8012,-8.192958,-0.780510,3.327940,-0.119908,-0.347201,0.236485,62.689789,33.594528,23.696140
8016,-8.236053,-0.682347,3.440468,-0.105386,-0.316291,0.223162,62.689789,33.594528,23.696140
8077,-8.829816,-1.450886,4.082114,0.142291,-0.395830,-0.031576,60.890079,33.594528,25.645823
8081,-9.030929,-1.568202,3.998317,0.194651,-0.415015,-0.051560,60.890079,33.594528,25.645823
8084,-9.222465,-1.503559,3.943250,0.252606,-0.440063,-0.075142,60.890079,33.594528,25.645823
8087,-9.272743,-1.493982,3.876213,0.307231,-0.464178,-0.107917,60.890079,33.594528,25.645823
8091,-9.368511,-1.434127,3.869030,0.358126,-0.485894,-0.142025,60.890079,33.594528,25.645823
8094,-9.366117,-1.426944,3.902549,0.411152,-0.506545,-0.178397,62.689789,34.344406,26.395700
8098,-9.337387,-1.352724,3.919308,0.467908,-0.526130,-0.214769,62.689789,34.344406,26.395700
8101,-9.373300,-1.285686,3.904943,0.520268,-0.538254,-0.256603,62.689789,34.344406,26.395700
8105,-9.291897,-1.268927,3.940856,0.571296,-0.550112,-0.294841,62.689789,34.344406,26.395700
8108,-9.215282,-1.259350,3.888184,0.623123,-0.561303,-0.330680,62.689789,34.344406,26.395700
8112,-9.145850,-1.268927,3.876213,0.674283,-0.565833,-0.367985,61.939911,33.144600,25.195896
8115,-9.131485,-1.276109,3.895366,0.719982,-0.569697,-0.410485,61.939911,33.144600,25.195896
8119,-9.016563,-1.292869,4.007894,0.769943,-0.565167,-0.432868,61.939911,33.144600,25.195896
8122,-8.858546,-1.362301,4.055778,0.821770,-0.550911,-0.461646,62.989738,31.494869,26.245724
8126,-8.755595,-1.405396,4.187459,0.859342,-0.547580,-0.489225,62.989738,31.494869,26.245724
8219,-9.483433,-1.470040,3.737349,1.576525,-0.219965,-1.198149,62.239861,31.794821,25.045919
8222,-9.548077,-1.493982,3.770868,1.597309,-0.262199,-1.206409,62.389835,30.445040,25.945774
8226,-9.720459,-1.541866,3.727772,1.614363,-0.318156,-1.206942,62.389835,30.445040,25.945774
8229,-9.780313,-1.486799,3.701436,1.626087,-0.376245,-1.195351,62.389835,30.445040,25.945774
8232,-9.866506,-1.436521,3.660734,1.637945,-0.439530,-1.185625,62.389835,30.445040,25.945774
8236,-9.873688,-1.369483,3.569755,1.649136,-0.501749,-1.175499,62.389835,30.445040,25.945774
8239,-9.991004,-1.288081,3.378219,1.660061,-0.559971,-1.164041,62.389835,30.445040,25.945774
8243,-10.043676,-1.228225,3.186682,1.661260,-0.625787,-1.154315,63.589642,29.695162,25.195896
8246,-10.079589,-1.175553,3.107674,1.670720,-0.688672,-1.145789,63.589642,29.695162,25.195896
8250,-10.165780,-1.228225,3.043030,1.683643,-0.748360,-1.136596,63.589642,29.695162,25.195896
8253,-10.153810,-1.285686,2.947262,1.694968,-0.810712,-1.136063,63.589642,29.695162,25.195896
8257,-10.096349,-1.271321,2.928109,1.701896,-0.873064,-1.132732,63.589642,29.695162,25.195896
8261,-9.962274,-1.213860,2.767697,1.707092,-0.921427,-1.147254,63.589642,29.695162,25.195896
8264,-10.012551,-1.323994,2.722207,1.714686,-0.974720,-1.144590,63.589642,28.045431,25.945774
8268,-10.125079,-1.438915,2.719813,1.714286,-1.024548,-1.145256,63.589642,28.045431,25.945774
8439,-9.969456,-1.173159,2.952051,-0.036372,0.063418,0.648170,60.140202,26.845627,31.644844
8443,-9.873688,-1.170765,3.055001,-0.045165,0.140959,0.692270,60.140202,26.845627,31.644844
8447,-9.962274,-1.165976,3.126827,-0.050495,0.201046,0.706392,60.140202,26.845627,31.644844
8451,-9.856929,-1.130063,3.160346,-0.053159,0.273391,0.723446,60.140202,26.845627,31.644844
8454,-9.801862,-1.060631,3.229778,-0.056357,0.326550,0.727309,60.440155,24.595993,31.194918
8458,-9.718064,-1.027112,3.215413,-0.050495,0.386237,0.726377,60.440155,24.595993,31.194918
8462,-9.600749,-0.861913,3.198653,-0.046764,0.432202,0.729308,60.440155,24.595993,31.194918
8466,-9.627085,-0.761356,3.229778,-0.045965,0.479899,0.723046,60.440155,24.595993,31.194918
8470,-9.536105,-0.634463,3.205836,-0.043433,0.515472,0.719315,60.440155,24.595993,31.194918
8474,-9.595961,-0.591368,3.196259,-0.037571,0.546115,0.725311,61.939911,24.595993,30.145090
8478,-9.538500,-0.423774,3.213019,-0.029444,0.566233,0.726643,61.939911,24.595993,30.145090
8482,-9.512163,-0.387861,3.253720,-0.022116,0.581821,0.734504,61.939911,24.595993,30.145090
8485,-9.562442,-0.320823,3.366248,-0.010525,0.590348,0.747294,61.489983,26.695652,31.494869
8489,-9.703699,-0.351948,3.421314,-0.005462,0.590481,0.749959,61.489983,26.695652,31.494869
8493,-9.686940,-0.404620,3.426103,0.011058,0.582620,0.759951,61.939911,27.295553,31.494869
8568,-8.690952,-1.515530,4.489128,0.698132,-0.178663,-0.598075,61.040054,28.345383,30.744991
8572,-8.652645,-1.608904,4.580108,0.720115,-0.206775,-0.688939,61.040054,28.345383,30.744991
8575,-8.453926,-1.649605,4.699818,0.743564,-0.230490,-0.757553,61.040054,28.345383,30.744991
8579,-8.339005,-1.788469,4.714183,0.766746,-0.253939,-0.829364,61.040054,28.345383,30.744991
8582,-8.291121,-1.697489,4.776433,0.786997,-0.274590,-0.882524,61.040054,28.345383,30.744991
